purchase_id,customer_id,product_id,purchased_at,quantity,rating,review,is_holdout
O1121,C226,P188,2026-03-04,1,4,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O1122,C226,P177,2026-04-03,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1123,C226,P028,2026-05-09,1,4,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,1
O1124,C227,P119,2025-07-26,1,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 용인 수지구 사는데 근처 매장에도 있더라고요.,0
O1125,C227,P047,2025-09-19,1,3,가격 생각하면 이 정도는 하는 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1126,C227,P046,2025-12-27,1,4,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1127,C227,P080,2026-05-19,1,4,두 통째 쓰는 중이에요. 탱탱한 느낌이 오래간다는 게 느껴져요.,1
O1128,C228,P017,2025-11-06,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1129,C228,P116,2026-04-07,1,4,친구가 좋다고 해서 샀는데 만족해요. 알로에 들어간 거 찾다가 샀는데 만족합니다.,0
O1130,C228,P151,2026-04-10,1,5,재구매입니다. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 jia88@example.com 로 주세요.,0
O1131,C228,P081,2026-06-18,1,5,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1132,C228,P106,2026-07-20,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 카톡 아이디 dohyun47 입니다.,1
O1133,C229,P054,2025-10-20,1,5,친구가 좋다고 해서 샀는데 만족해요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1134,C229,P178,2025-10-31,1,4,친구가 좋다고 해서 샀는데 만족해요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,0
O1135,C229,P100,2026-01-28,1,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1136,C229,P074,2026-02-17,1,4,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,0
O1137,C229,P041,2026-02-24,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 샘플 문의는 daeun47@example.com 로 주세요.,0
O1138,C229,P108,2026-04-13,1,5,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1139,C229,P194,2026-06-07,1,5,"고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 권다은이라고 하고요, 매장 직원분이 친절했어요.",0
O1140,C229,P080,2026-06-26,1,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,1
O1141,C230,P093,2025-08-03,1,4,재구매입니다. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 재고 문의는 010 2010 1518 로 부탁드려요.,0
O1142,C230,P185,2025-12-24,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O1143,C230,P029,2026-02-04,1,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요.,0
O1144,C230,P073,2026-03-12,1,5,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요. 카톡 아이디 hayoon81 입니다.,0
O1145,C230,P090,2026-05-26,1,5,재구매입니다. 젤 같은 제형이라 아침에 쓰기 좋아요.,1
O1146,C231,P066,2025-09-15,1,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O1147,C231,P047,2026-05-06,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1148,C231,P155,2026-07-29,1,5,두 통째 쓰는 중이에요. 중성인데 자극 없이 잘 썼어요.,1
O1149,C232,P116,2025-07-07,1,5,친구가 좋다고 해서 샀는데 만족해요. 복합성인데 자극 없이 잘 썼어요.,0
O1150,C232,P164,2025-08-01,1,5,두 통째 쓰는 중이에요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 궁금하신 분은 010-1822-4737으로 문자주세요.,0
O1151,C232,P110,2025-08-29,1,2,다음엔 다른 거 살 것 같아요. 올라오던 게 덜하다는 잘 모르겠어요.,0
O1152,C232,P197,2025-09-28,1,4,고민하다 샀는데 잘 산 것 같아요. 알로에 들어간 거 찾다가 샀는데 만족합니다. 수원 사는 황서연입니다. 배송 빨랐어요.,0
O1153,C232,P118,2025-10-23,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O1154,C232,P012,2025-12-10,1,3,기대가 컸나 봐요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1155,C232,P023,2026-03-03,1,1,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 조은수 언니가 쓰는 거 보고 따라 샀습니다.,0
O1156,C232,P059,2026-03-31,1,3,나쁘진 않은데 특별하진 않네요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,1
O1157,C233,P017,2025-09-14,3,3,기대가 컸나 봐요. 건성인데 자극 없이 잘 썼어요.,0
O1158,C233,P026,2025-12-09,1,4,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1159,C233,P094,2026-01-18,1,5,샘플 써보고 본품 구매했어요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 수원 행신동 사는데 근처 매장에도 있더라고요.,1
O1160,C234,P179,2025-10-22,1,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,0
O1161,C234,P053,2025-11-14,1,5,두 통째 쓰는 중이에요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 샘플 문의는 sangwoo96@example.com 로 주세요.,0
O1162,C234,P131,2026-02-13,1,5,고민하다 샀는데 잘 산 것 같아요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 송현우 언니가 쓰는 거 보고 따라 샀습니다.,0
O1163,C234,P008,2026-04-19,1,4,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,1
O1164,C235,P063,2025-09-22,1,5,고민하다 샀는데 잘 산 것 같아요. 눈가가 덜 접힌다는 게 느껴져요. 재고 문의는 010 9427 9854 로 부탁드려요.,0
O1165,C235,P106,2025-10-19,1,5,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1166,C235,P043,2025-12-09,1,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1167,C235,P157,2026-04-25,2,3,가격 생각하면 이 정도는 하는 것 같아요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,1
O1168,C236,P069,2025-08-23,2,4,고민하다 샀는데 잘 산 것 같아요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O1169,C236,P133,2026-01-18,1,3,기대가 컸나 봐요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1170,C236,P171,2026-02-14,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O1171,C236,P143,2026-07-25,1,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,1
O1172,C237,P059,2025-08-14,1,5,재구매입니다. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O1173,C237,P165,2025-11-01,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 오서연님이 추천해줘서 샀어요.,0
O1174,C237,P108,2026-02-28,1,3,무난해요. 건성인데 자극 없이 잘 썼어요.,0
O1175,C237,P164,2026-04-27,1,3,나쁘진 않은데 특별하진 않네요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O1176,C237,P050,2026-06-09,1,2,다음엔 다른 거 살 것 같아요. 탱탱한 느낌이 오래간다는 잘 모르겠어요. 성남 사는 송수빈입니다. 배송 빨랐어요.,0
O1177,C237,P092,2026-06-28,2,4,샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,1
O1178,C238,P026,2025-08-22,1,5,고민하다 샀는데 잘 산 것 같아요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O1179,C238,P067,2025-10-15,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1180,C238,P053,2026-01-05,1,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1181,C238,P031,2026-01-12,1,5,고민하다 샀는데 잘 산 것 같아요. 건성인데 자극 없이 잘 썼어요. 용인 사는 최수빈입니다. 배송 빨랐어요.,0
O1182,C238,P069,2026-02-17,1,5,두 통째 쓰는 중이에요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1183,C238,P196,2026-02-27,1,5,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요.,0
O1184,C238,P039,2026-05-30,1,4,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,1
O1185,C239,P122,2026-02-17,1,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,0
O1186,C239,P130,2026-04-08,1,2,광고를 너무 믿었나 봐요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,0
O1187,C239,P164,2026-05-04,1,5,"친구가 좋다고 해서 샀는데 만족해요. 결이 정돈된 느낌이 든다는 게 느껴져요. 서서연이라고 하고요, 매장 직원분이 친절했어요.",1
O1188,C240,P187,2025-10-23,1,3,나쁘진 않은데 특별하진 않네요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,0
O1189,C240,P002,2025-12-15,1,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,0
O1190,C240,P064,2026-06-04,1,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 광주 사는 송시우입니다. 배송 빨랐어요.,1
O1191,C241,P179,2025-11-05,1,1,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 궁금하신 분은 010-6930-9184으로 문자주세요.,0
O1192,C241,P133,2025-12-05,1,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1193,C241,P160,2025-12-16,1,4,재구매입니다. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O1194,C241,P046,2026-01-02,3,4,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1195,C241,P144,2026-05-26,1,5,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,1
O1196,C242,P186,2025-08-12,1,5,재구매입니다. 건성인데 자극 없이 잘 썼어요.,0
O1197,C242,P045,2025-12-03,1,5,재구매입니다. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1198,C242,P035,2026-05-24,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1199,C242,P033,2026-07-01,1,5,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요.,1
O1200,C243,P175,2025-08-17,1,4,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,0
O1201,C243,P105,2025-11-02,1,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O1202,C243,P004,2025-12-02,1,5,샘플 써보고 본품 구매했어요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 seoyeon72@example.com 로 주세요.,0
O1203,C243,P113,2025-12-29,1,5,친구가 좋다고 해서 샀는데 만족해요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1204,C243,P008,2026-03-02,1,3,가격 생각하면 이 정도는 하는 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1205,C243,P003,2026-04-28,1,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1206,C243,P155,2026-06-18,1,4,고민하다 샀는데 잘 산 것 같아요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,1
O1207,C244,P183,2025-10-01,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1208,C244,P061,2025-11-19,1,3,나쁘진 않은데 특별하진 않네요. 민감성인데 자극 없이 잘 썼어요. 대구 사는 최유진입니다. 배송 빨랐어요.,0
O1209,C244,P044,2026-06-11,2,2,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,1
O1210,C245,P190,2025-07-28,1,5,두 통째 쓰는 중이에요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 카톡 아이디 hayoon28 입니다.,0
O1211,C245,P174,2025-10-05,1,5,재구매입니다. 눈가가 덜 접힌다는 게 느껴져요. 서울 사는 서성현입니다. 배송 빨랐어요.,0
O1212,C245,P095,2026-01-01,1,5,재구매입니다. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,0
O1213,C245,P154,2026-01-29,1,5,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요. 카톡 아이디 bomin28 입니다.,0
O1214,C245,P181,2026-03-12,1,4,재구매입니다. 올라오던 게 덜하다는 게 느껴져요.,0
O1215,C245,P179,2026-03-22,1,3,가격 생각하면 이 정도는 하는 것 같아요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,0
O1216,C245,P119,2026-05-23,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1217,C245,P127,2026-06-27,1,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,1
O1218,C246,P030,2025-08-20,1,5,샘플 써보고 본품 구매했어요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,0
O1219,C246,P032,2025-12-13,1,4,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1220,C246,P161,2026-02-13,1,5,두 통째 쓰는 중이에요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,0
O1221,C246,P050,2026-03-14,1,4,"샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다. 신채원이라고 하고요, 매장 직원분이 친절했어요.",0
O1222,C246,P188,2026-04-25,2,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1223,C246,P133,2026-06-27,1,1,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,1
O1224,C247,P159,2025-07-13,1,4,고민하다 샀는데 잘 산 것 같아요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1225,C247,P073,2025-10-14,3,5,친구가 좋다고 해서 샀는데 만족해요. 지성인데 자극 없이 잘 썼어요.,0
O1226,C247,P083,2026-01-02,3,5,샘플 써보고 본품 구매했어요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1227,C247,P096,2026-02-19,1,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요. 정다은님이 추천해줘서 샀어요.,0
O1228,C247,P172,2026-03-05,1,5,고민하다 샀는데 잘 산 것 같아요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,0
O1229,C247,P189,2026-04-23,1,4,친구가 좋다고 해서 샀는데 만족해요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1230,C247,P095,2026-06-01,1,5,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1231,C247,P115,2026-06-20,1,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요.,1
O1232,C248,P158,2025-10-13,1,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 재고 문의는 010 1866 3257 로 부탁드려요.,0
O1233,C248,P072,2025-10-27,1,4,두 통째 쓰는 중이에요. 속건조가 덜하다는 게 느껴져요. 조소율 언니가 쓰는 거 보고 따라 샀습니다.,0
O1234,C248,P084,2025-11-06,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O1235,C248,P029,2026-01-08,1,3,가격 생각하면 이 정도는 하는 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,0
O1236,C248,P159,2026-01-08,1,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1237,C248,P184,2026-02-27,1,2,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요. 공구 원하시면 01018663257 연락주세요.,0
O1238,C248,P002,2026-04-20,1,5,친구가 좋다고 해서 샀는데 만족해요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,1
O1239,C249,P109,2025-10-17,1,4,재구매입니다. 향이 세지 않아서 좋아요.,0
O1240,C249,P171,2025-11-27,1,5,친구가 좋다고 해서 샀는데 만족해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다. 임채원 언니가 쓰는 거 보고 따라 샀습니다.,0
O1241,C249,P152,2026-03-06,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 김수빈 언니가 쓰는 거 보고 따라 샀습니다.,0
O1242,C249,P105,2026-05-30,1,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 재고 문의는 010 8254 2634 로 부탁드려요.,1
O1243,C250,P048,2025-08-11,1,4,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,0
O1244,C250,P182,2025-09-28,1,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1245,C250,P040,2025-11-05,1,4,고민하다 샀는데 잘 산 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,0
O1246,C250,P099,2025-11-07,1,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,0
O1247,C250,P170,2026-03-06,1,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 7956 4724 로 부탁드려요.,0
O1248,C250,P161,2026-03-26,1,5,고민하다 샀는데 잘 산 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1249,C250,P067,2026-06-18,1,5,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요.,0
O1250,C250,P051,2026-06-27,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 재고 문의는 010 7956 4724 로 부탁드려요.,0
O1251,C250,P033,2026-07-30,1,4,친구가 좋다고 해서 샀는데 만족해요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,1
O1252,C251,P197,2025-10-03,1,2,저랑은 안 맞았어요. 지성이라 그런지 발랐더니 조금 따가웠어요. 궁금하신 분은 010-8662-2406으로 문자주세요.,0
O1253,C251,P044,2025-10-19,1,2,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요. 궁금하신 분은 010-8662-2406으로 문자주세요.,0
O1254,C251,P097,2025-11-03,1,5,고민하다 샀는데 잘 산 것 같아요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1255,C251,P158,2026-02-10,1,5,친구가 좋다고 해서 샀는데 만족해요. 지성인데 자극 없이 잘 썼어요.,0
O1256,C251,P160,2026-06-01,1,4,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요.,0
O1257,C251,P185,2026-06-04,2,1,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,0
O1258,C251,P038,2026-07-02,1,4,재구매입니다. 눈가가 덜 접힌다는 게 느껴져요.,0
O1259,C251,P099,2026-07-10,1,3,무난해요. 향이 세지 않아서 좋아요.,1
O1260,C252,P058,2025-07-31,1,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,0
O1261,C252,P059,2025-08-02,1,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 2300 4992 로 부탁드려요.,0
O1262,C252,P029,2026-01-26,1,5,친구가 좋다고 해서 샀는데 만족해요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다. 샘플 문의는 jaemin64@example.com 로 주세요.,0
O1263,C252,P040,2026-01-27,1,4,"고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 박재민이라고 하고요, 매장 직원분이 친절했어요.",0
O1264,C252,P156,2026-04-11,1,2,광고를 너무 믿었나 봐요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 저는 박재민인데 벌써 세 번째 재구매예요.,0
O1265,C252,P139,2026-07-04,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,1
O1266,C253,P091,2025-10-31,1,1,환불 고민 중입니다. 올라오던 게 덜하다는 잘 모르겠어요.,0
O1267,C253,P178,2025-11-06,2,3,가격 생각하면 이 정도는 하는 것 같아요. 복합성인데 자극 없이 잘 썼어요.,0
O1268,C253,P121,2025-11-23,1,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 서울 사는 정수빈입니다. 배송 빨랐어요.,0
O1269,C253,P016,2025-11-27,2,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1270,C253,P153,2025-11-29,1,4,재구매입니다. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 서울 상무지구 사는데 근처 매장에도 있더라고요.,0
O1271,C253,P002,2025-12-08,1,1,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,0
O1272,C253,P165,2026-03-02,1,5,재구매입니다. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,0
O1273,C253,P125,2026-05-12,1,5,샘플 써보고 본품 구매했어요. 병풀 들어간 거 찾다가 샀는데 만족합니다. 카톡 아이디 seoyeon66 입니다.,1
O1274,C254,P011,2025-08-15,1,4,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1275,C254,P196,2025-10-22,1,4,두 통째 쓰는 중이에요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O1276,C254,P073,2025-12-11,2,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O1277,C254,P121,2026-01-31,1,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요. 수원 사는 한소율입니다. 배송 빨랐어요.,0
O1278,C254,P136,2026-03-31,1,5,재구매입니다. 속건조가 덜하다는 게 느껴져요. 수원 복대동 사는데 근처 매장에도 있더라고요.,1
O1279,C255,P196,2025-08-10,2,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요. 샘플 문의는 soyul96@example.com 로 주세요.,0
O1280,C255,P096,2026-02-17,1,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O1281,C255,P037,2026-03-24,1,4,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요. 샘플 문의는 soyul96@example.com 로 주세요.,0
O1282,C255,P136,2026-04-01,1,3,기대가 컸나 봐요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,0
O1283,C255,P118,2026-05-18,1,5,샘플 써보고 본품 구매했어요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다.,0
O1284,C255,P092,2026-06-17,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 장상우 언니가 쓰는 거 보고 따라 샀습니다.,0
O1285,C255,P061,2026-07-03,1,4,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요.,1
O1286,C256,P129,2025-07-19,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1287,C256,P072,2025-08-01,1,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요.,0
O1288,C256,P034,2025-10-11,1,4,친구가 좋다고 해서 샀는데 만족해요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1289,C256,P087,2025-11-18,1,5,"두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 박예린이라고 하고요, 매장 직원분이 친절했어요.",0
O1290,C256,P121,2026-02-19,1,3,무난해요. 향이 세지 않아서 좋아요.,0
O1291,C256,P002,2026-04-02,1,4,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요.,0
O1292,C256,P111,2026-05-12,1,5,샘플 써보고 본품 구매했어요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1293,C256,P075,2026-07-12,1,4,친구가 좋다고 해서 샀는데 만족해요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다.,1
O1294,C257,P158,2025-07-09,1,5,두 통째 쓰는 중이에요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 샘플 문의는 junseo58@example.com 로 주세요.,0
O1295,C257,P084,2025-09-15,1,4,재구매입니다. 속건조가 덜하다는 게 느껴져요.,0
O1296,C257,P052,2026-02-16,1,5,친구가 좋다고 해서 샀는데 만족해요. 복합성인데 자극 없이 잘 썼어요.,0
O1297,C257,P002,2026-03-28,1,4,재구매입니다. 복합성인데 자극 없이 잘 썼어요.,0
O1298,C257,P072,2026-04-09,1,5,두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요.,0
O1299,C257,P085,2026-07-19,1,3,무난해요. 향이 세지 않아서 좋아요.,1
O1300,C258,P104,2025-07-13,1,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,0
O1301,C258,P186,2025-08-29,1,5,재구매입니다. 중성인데 자극 없이 잘 썼어요.,0
O1302,C258,P045,2025-10-16,1,4,샘플 써보고 본품 구매했어요. 중성인데 자극 없이 잘 썼어요.,0
O1303,C258,P180,2026-02-17,1,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요. 재고 문의는 010 7968 3470 로 부탁드려요.,0
O1304,C258,P189,2026-05-15,1,2,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요.,1
O1305,C259,P053,2025-12-29,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 카톡 아이디 hyunwoo80 입니다.,0
O1306,C259,P165,2026-06-25,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 송도현님이 추천해줘서 샀어요.,1
O1307,C260,P092,2026-02-01,1,5,고민하다 샀는데 잘 산 것 같아요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,0
O1308,C260,P038,2026-03-12,1,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요. 샘플 문의는 jihoon44@example.com 로 주세요.,0
O1309,C260,P076,2026-03-16,1,1,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,0
O1310,C260,P041,2026-04-12,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1311,C260,P075,2026-06-11,2,5,샘플 써보고 본품 구매했어요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 수원 구월동 사는데 근처 매장에도 있더라고요.,1
O1312,C261,P125,2025-08-11,1,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 저는 윤채원인데 벌써 세 번째 재구매예요.,0
O1313,C261,P183,2025-08-30,1,5,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요. 황민준님이 추천해줘서 샀어요.,0
O1314,C261,P138,2025-10-15,1,3,무난해요. 건성인데 자극 없이 잘 썼어요. 이예지 언니가 쓰는 거 보고 따라 샀습니다.,0
O1315,C261,P011,2026-02-02,1,4,샘플 써보고 본품 구매했어요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
